"","ID","name","facilityType","zip","date","inspectionType","nCritical","nNonCritical","nCritical_prev","nNonCritical_prev","daysTilExp","daysSincePrev","isTest","X","Y","avg_neighbor_num_critical","avg_neighbor_num_non_critical","top_match","second_match"
"1","1","American Legion Valley Post 1468","Food Service Establishment",13207,"09/19/2006","Inspection",0,3,NA,NA,3787,0,FALSE,-76.15239,42.999841,0.770526418026418,3.91824980574981,"1294","2788"
"2","1","American Legion Valley Post 1468","Food Service Establishment",13207,"06/22/2007","Inspection",2,4,0,3,3511,276,FALSE,-76.15239,42.999841,0.58965034965035,3.96181818181818,"1294","2788"
"3","1","American Legion Valley Post 1468","Food Service Establishment",13207,"04/21/2008","Inspection",1,1,2,4,3207,580,FALSE,-76.15239,42.999841,1.10404761904762,4.62690476190476,"1294","1027"
"4","1","American Legion Valley Post 1468","Food Service Establishment",13207,"03/02/2009","Inspection",1,3,1,1,2892,895,FALSE,-76.15239,42.999841,1.16,4.89,"1294","1027"
"5","1","American Legion Valley Post 1468","Food Service Establishment",13207,"01/22/2010","Inspection",1,2,1,3,2566,1221,FALSE,-76.15239,42.999841,0.866666666666667,4.96666666666667,"1294","4837"
"6","1","American Legion Valley Post 1468","Food Service Establishment",13207,"01/21/2011","Inspection",2,3,1,2,2202,1585,FALSE,-76.15239,42.999841,0.866666666666667,4.96666666666667,"1294","4837"
"7","1","American Legion Valley Post 1468","Food Service Establishment",13207,"01/18/2012","Inspection",1,2,2,3,1840,1947,FALSE,-76.15239,42.999841,0.7,4.4,"1294","4837"
"8","1","American Legion Valley Post 1468","Food Service Establishment",13207,"09/13/2012","Inspection",1,6,1,2,1601,2186,FALSE,-76.15239,42.999841,0.730526418026418,3.96824980574981,"1294","2788"
"9","1","American Legion Valley Post 1468","Food Service Establishment",13207,"03/25/2013","Inspection",0,3,1,6,1408,2379,FALSE,-76.15239,42.999841,1.21142857142857,4.6552380952381,"1294","1027"
"10","1","American Legion Valley Post 1468","Food Service Establishment",13207,"09/03/2013","Inspection",0,1,0,3,1246,2541,FALSE,-76.15239,42.999841,0.634343434343434,3.85414141414141,"1294","2788"
"11","1","American Legion Valley Post 1468","Food Service Establishment",13207,"05/16/2014","Inspection",0,2,0,1,991,2796,FALSE,-76.15239,42.999841,0.592727272727273,4.04,"1294","2788"
"12","1","American Legion Valley Post 1468","Food Service Establishment",13207,"11/19/2014","Inspection",1,0,0,2,804,2983,FALSE,-76.15239,42.999841,0.696854256854257,4.21708513708514,"1294","2788"
"13","1","American Legion Valley Post 1468","Food Service Establishment",13207,"05/06/2015","Inspection",1,2,1,0,636,3151,FALSE,-76.15239,42.999841,0.965555555555556,4.775,"1294","1027"
"14","1","American Legion Valley Post 1468","Food Service Establishment",13207,"07/07/2016","Inspection",0,1,1,2,208,3579,TRUE,-76.15239,42.999841,0.58965034965035,3.96181818181818,"1294","2788"
"15","10","New Depot Grill","Restaurant",13203,"03/23/2006","Inspection",2,3,NA,NA,3967,0,FALSE,-76.139035,43.052244,0.34,3.5,"4088","4834"
"16","10","New Depot Grill","Restaurant",13203,"03/14/2007","Inspection",2,3,2,3,3611,356,FALSE,-76.139035,43.052244,0.333333333333333,3.71666666666667,"4088","4834"
"17","10","New Depot Grill","Restaurant",13203,"01/07/2008","Inspection",2,5,2,3,3312,655,FALSE,-76.139035,43.052244,1,3.8,"1202","4271"
"18","10","New Depot Grill","Restaurant",13203,"12/03/2008","Inspection",2,3,2,5,2981,986,FALSE,-76.139035,43.052244,0.645474525474525,2.76870462870463,"4742","4088"
"19","10","New Depot Grill","Restaurant",13203,"09/15/2009","Inspection",1,4,2,3,2695,1272,FALSE,-76.139035,43.052244,0.605,2.51,"4742","4088"
"20","10","New Depot Grill","Restaurant",13203,"11/17/2010","Inspection",2,6,1,4,2267,1700,FALSE,-76.139035,43.052244,0.652747252747253,2.78688644688645,"4742","4088"
"21","10","New Depot Grill","Restaurant",13203,"12/14/2011","Inspection",2,6,2,6,1875,2092,FALSE,-76.139035,43.052244,0.645474525474525,2.76870462870463,"4742","4088"
"22","10","New Depot Grill","Restaurant",13203,"11/29/2012","Inspection",0,6,2,6,1524,2443,FALSE,-76.139035,43.052244,0.645474525474525,2.76870462870463,"4742","4088"
"23","10","New Depot Grill","Restaurant",13203,"10/02/2013","Inspection",1,4,0,6,1217,2750,FALSE,-76.139035,43.052244,0.745952380952381,2.85714285714286,"4742","4088"
"24","10","New Depot Grill","Restaurant",13203,"07/23/2014","Inspection",2,1,1,4,923,3044,FALSE,-76.139035,43.052244,0.52,2.92333333333333,"4742","4088"
"25","10","New Depot Grill","Restaurant",13203,"09/08/2015","Inspection",1,4,2,1,511,3456,FALSE,-76.139035,43.052244,0.605,2.51,"4742","4088"
"26","10","New Depot Grill","Restaurant",13203,"10/21/2015","Inspection",0,1,1,4,468,3499,FALSE,-76.139035,43.052244,0.680952380952381,2.87880952380952,"4742","4088"
"27","10","New Depot Grill","Restaurant",13203,"09/15/2016","Inspection",0,1,0,1,138,3829,TRUE,-76.139035,43.052244,0.605,2.51,"4742","4088"
"28","100","Steve's Restaurant","Restaurant",13204,"02/06/2006","Inspection",1,4,NA,NA,4012,0,FALSE,-76.188064,43.049979,0.2,3.1,"1164","311CSF"
"29","100","Steve's Restaurant","Restaurant",13204,"07/19/2007","Inspection",0,3,1,4,3484,528,FALSE,-76.188064,43.049979,0.566666666666667,2.82333333333333,"1164","4909"
"30","100","Steve's Restaurant","Restaurant",13204,"04/07/2008","Inspection",1,4,0,3,3221,791,FALSE,-76.188064,43.049979,0.76,4.42,"1164","311CSF"
"31","100","Steve's Restaurant","Restaurant",13204,"04/06/2009","Inspection",2,3,1,4,2857,1155,FALSE,-76.188064,43.049979,0.76,4.42,"1164","311CSF"
"32","100","Steve's Restaurant","Restaurant",13204,"04/20/2010","Inspection",1,5,2,3,2478,1534,FALSE,-76.188064,43.049979,0.723076923076923,4.34,"1164","311CSF"
"33","100","Steve's Restaurant","Restaurant",13204,"05/05/2010","Inspection",0,1,1,5,2463,1549,FALSE,-76.188064,43.049979,0.723076923076923,4.34,"1164","311CSF"
"34","100","Steve's Restaurant","Restaurant",13204,"05/27/2011","Inspection",0,4,0,1,2076,1936,FALSE,-76.188064,43.049979,0.6,3.00666666666667,"1164","4909"
"35","100","Steve's Restaurant","Restaurant",13204,"01/04/2012","Inspection",1,3,0,4,1854,2158,FALSE,-76.188064,43.049979,0.8,4.2,"387","1742"
"36","100","Steve's Restaurant","Restaurant",13204,"01/25/2012","Inspection",0,2,1,3,1833,2179,FALSE,-76.188064,43.049979,0.2,3.2,"1164","311CSF"
"37","100","Steve's Restaurant","Restaurant",13204,"11/09/2012","Inspection",0,4,0,2,1544,2468,FALSE,-76.188064,43.049979,0.567676767676768,2.61505050505051,"1164","4909"
"38","100","Steve's Restaurant","Restaurant",13204,"06/25/2013","Inspection",0,6,0,4,1316,2696,FALSE,-76.188064,43.049979,0.5,2.59,"1164","4909"
"39","100","Steve's Restaurant","Restaurant",13204,"05/29/2014","Inspection",0,6,0,6,978,3034,FALSE,-76.188064,43.049979,0.6,3.00666666666667,"1164","4909"
"40","100","Steve's Restaurant","Restaurant",13204,"07/02/2014","Inspection",1,4,0,6,944,3068,FALSE,-76.188064,43.049979,0.5,2.59,"1164","4909"
"41","100","Steve's Restaurant","Restaurant",13204,"07/10/2014","Inspection",0,1,1,4,936,3076,FALSE,-76.188064,43.049979,0.566666666666667,2.82333333333333,"1164","4909"
"42","100","Steve's Restaurant","Restaurant",13204,"04/21/2015","Inspection",0,3,0,1,651,3361,FALSE,-76.188064,43.049979,0.723076923076923,4.34,"1164","311CSF"
"43","100","Steve's Restaurant","Restaurant",13204,"06/01/2016","Inspection",0,1,0,3,244,3768,TRUE,-76.188064,43.049979,0.6,3.00666666666667,"1164","4909"
"44","1001","Julie's Place/Karen's Catering","Restaurant",13203,"11/17/2006","Re-Inspection",0,2,NA,NA,3728,0,FALSE,-76.14116,43.055879,0.555,2.53809523809524,"3923","2527"
"45","1001","Julie's Place/Karen's Catering","Restaurant",13203,"05/22/2007","Re-Inspection",5,6,0,2,3542,186,FALSE,-76.14116,43.055879,0.5,3.2,"2527","5093"
"46","1001","Julie's Place/Karen's Catering","Restaurant",13203,"06/06/2007","Re-Inspection",0,1,5,6,3527,201,FALSE,-76.14116,43.055879,0.366666666666667,2.35,"3923","2527"
"47","1001","Julie's Place/Karen's Catering","Restaurant",13203,"01/23/2008","Re-Inspection",0,9,0,1,3296,432,FALSE,-76.14116,43.055879,0.8,3.7,"2527","4834"
"48","1001","Julie's Place/Karen's Catering","Restaurant",13203,"05/07/2009","Re-Inspection",1,5,0,9,2826,902,FALSE,-76.14116,43.055879,0.7,2.75,"2527","5093"
"49","1001","Julie's Place/Karen's Catering","Restaurant",13203,"09/28/2010","Re-Inspection",2,8,1,5,2317,1411,FALSE,-76.14116,43.055879,0.4,2.17,"3923","2527"
"50","1001","Julie's Place/Karen's Catering","Restaurant",13203,"10/13/2010","Re-Inspection",0,1,2,8,2302,1426,FALSE,-76.14116,43.055879,0.464835164835165,2.30307692307692,"3923","2527"
"51","1001","Julie's Place/Karen's Catering","Restaurant",13203,"09/30/2011","Re-Inspection",2,4,0,1,1950,1778,FALSE,-76.14116,43.055879,0.4,2.17,"3923","2527"
"52","1001","Julie's Place/Karen's Catering","Restaurant",13203,"09/27/2012","Re-Inspection",4,8,2,4,1587,2141,FALSE,-76.14116,43.055879,0.4,2.17,"3923","2527"
"53","1001","Julie's Place/Karen's Catering","Restaurant",13203,"10/16/2012","Re-Inspection",0,2,4,8,1568,2160,FALSE,-76.14116,43.055879,0.464835164835165,2.30307692307692,"3923","2527"
"54","1001","Julie's Place/Karen's Catering","Restaurant",13203,"09/25/2013","Re-Inspection",2,5,0,2,1224,2504,FALSE,-76.14116,43.055879,0.4,2.17,"3923","2527"
"55","1001","Julie's Place/Karen's Catering","Restaurant",13203,"04/29/2014","Re-Inspection",2,5,2,5,1008,2720,FALSE,-76.14116,43.055879,0.7,2.7,"2527","5093"
"56","1001","Julie's Place/Karen's Catering","Restaurant",13203,"08/10/2015","Re-Inspection",4,4,2,5,540,3188,FALSE,-76.14116,43.055879,0.42,2.18333333333333,"3923","2527"
"57","1002","Tommy's Park","Tavern",13208,"02/23/2006","Inspection",1,1,NA,NA,3995,0,FALSE,-76.143996,43.062973,0.366666666666667,2.47619047619048,"470CSF","637"
"58","1002","Tommy's Park","Tavern",13208,"07/24/2007","Inspection",0,6,1,1,3479,516,FALSE,-76.143996,43.062973,0.134545454545455,2.01060606060606,"470CSF","637"
"59","1002","Tommy's Park","Tavern",13208,"05/09/2008","Inspection",0,6,0,6,3189,806,FALSE,-76.143996,43.062973,0.277777777777778,2.51212121212121,"470CSF","637"
"60","1002","Tommy's Park","Tavern",13208,"10/05/2009","Inspection",0,6,0,6,2675,1320,FALSE,-76.143996,43.062973,0.140061409179056,2.10038784744667,"470CSF","637"
"61","1002","Tommy's Park","Tavern",13208,"11/30/2010","Inspection",0,4,0,6,2254,1741,FALSE,-76.143996,43.062973,0.130526315789474,2.04245614035088,"470CSF","637"
"62","1002","Tommy's Park","Tavern",13208,"09/27/2011","Inspection",0,3,0,4,1953,2042,FALSE,-76.143996,43.062973,0.140061409179056,2.10038784744667,"470CSF","637"
"63","1002","Tommy's Park","Tavern",13208,"06/18/2012","Inspection",0,2,0,3,1688,2307,FALSE,-76.143996,43.062973,0.234545454545455,2.65939393939394,"470CSF","637"
"64","1002","Tommy's Park","Tavern",13208,"05/09/2013","Inspection",0,5,0,2,1363,2632,FALSE,-76.143996,43.062973,0.277777777777778,2.51212121212121,"470CSF","637"
"65","1002","Tommy's Park","Tavern",13208,"06/03/2013","Inspection",0,1,0,5,1338,2657,FALSE,-76.143996,43.062973,0.234545454545455,2.65939393939394,"470CSF","637"
"66","1002","Tommy's Park","Tavern",13208,"03/05/2014","Inspection",0,4,0,1,1063,2932,FALSE,-76.143996,43.062973,0.333333333333333,2.49285714285714,"470CSF","637"
"67","1002","Tommy's Park","Tavern",13208,"04/06/2016","Inspection",0,1,0,4,300,3695,TRUE,-76.143996,43.062973,0.333333333333333,2.52,"470CSF","637"
"68","1002","Tommy's Park","Tavern",13208,"05/10/2016","Inspection",0,1,0,1,266,3729,TRUE,-76.143996,43.062973,0.277777777777778,2.51212121212121,"470CSF","637"
"69","1002","Tommy's Park","Tavern",13208,"05/31/2016","Inspection",0,1,0,1,245,3750,TRUE,-76.143996,43.062973,0.234545454545455,2.65939393939394,"470CSF","637"
"70","101","Loyal Order of Moose","Food Service Establishment",13204,"10/06/2006","Inspection",3,8,NA,NA,3770,0,FALSE,-76.194752,43.058269,0.858717948717949,3.73732600732601,"3611","102"
"71","101","Loyal Order of Moose","Food Service Establishment",13204,"10/20/2006","Inspection",1,1,3,8,3756,14,FALSE,-76.194752,43.058269,0.898717948717949,3.86589743589744,"3611","102"
"72","101","Loyal Order of Moose","Food Service Establishment",13204,"11/03/2006","Inspection",0,1,1,1,3742,28,FALSE,-76.194752,43.058269,0.903709036061977,3.87235019882079,"3611","102"
"73","101","Loyal Order of Moose","Food Service Establishment",13204,"09/07/2007","Inspection",0,3,0,1,3434,336,FALSE,-76.194752,43.058269,0.863939393939394,3.93484848484848,"3611","102"
"74","101","Loyal Order of Moose","Food Service Establishment",13204,"05/18/2008","Inspection",0,8,0,3,3180,590,FALSE,-76.194752,43.058269,0.729523809523809,4.35523809523809,"3611","102"
"75","101","Loyal Order of Moose","Food Service Establishment",13204,"10/31/2009","Inspection",0,3,0,8,2649,1121,FALSE,-76.194752,43.058269,0.903709036061977,3.87235019882079,"3611","102"
"76","101","Loyal Order of Moose","Food Service Establishment",13204,"09/22/2010","Inspection",0,4,0,3,2323,1447,FALSE,-76.194752,43.058269,0.823463203463203,3.83961038961039,"3611","102"
"77","101","Loyal Order of Moose","Food Service Establishment",13204,"12/02/2011","Inspection",1,5,0,4,1887,1883,FALSE,-76.194752,43.058269,0.918627450980392,4.02801120448179,"3611","102"
"78","101","Loyal Order of Moose","Food Service Establishment",13204,"07/26/2012","Inspection",0,1,1,5,1650,2120,FALSE,-76.194752,43.058269,0.797474747474747,4.06111111111111,"3611","102"
"79","101","Loyal Order of Moose","Food Service Establishment",13204,"05/14/2013","Inspection",0,4,0,1,1358,2412,FALSE,-76.194752,43.058269,0.758095238095238,4.32190476190476,"3611","102"
"80","101","Loyal Order of Moose","Food Service Establishment",13204,"10/23/2014","Inspection",0,4,0,4,831,2939,FALSE,-76.194752,43.058269,0.909551282051282,3.8775641025641,"3611","102"
"81","101","Loyal Order of Moose","Food Service Establishment",13204,"11/06/2015","Inspection",0,4,0,4,452,3318,FALSE,-76.194752,43.058269,0.903709036061977,3.87235019882079,"3611","102"
"82","101","Loyal Order of Moose","Food Service Establishment",13204,"09/16/2016","Inspection",0,4,0,4,137,3633,TRUE,-76.194752,43.058269,0.823463203463203,3.83961038961039,"3611","102"
"83","102","Twin Trees Too","Restaurant",13204,"05/17/2006","Inspection",0,6,NA,NA,3912,0,FALSE,-76.1931,43.057131,0.386666666666667,3.82666666666667,"101","3611"
"84","102","Twin Trees Too","Restaurant",13204,"07/16/2007","Inspection",4,9,0,6,3487,425,FALSE,-76.1931,43.057131,0.311111111111111,3.89444444444444,"101","3611"
"85","102","Twin Trees Too","Restaurant",13204,"07/31/2007","Inspection",0,3,4,9,3472,440,FALSE,-76.1931,43.057131,0.331111111111111,3.56111111111111,"101","3611"
"86","102","Twin Trees Too","Restaurant",13204,"04/15/2008","Inspection",2,9,0,3,3213,699,FALSE,-76.1931,43.057131,0.596825396825397,4.0047619047619,"3611","6"
"87","102","Twin Trees Too","Restaurant",13204,"04/29/2008","Inspection",0,1,2,9,3199,713,FALSE,-76.1931,43.057131,0.405714285714286,3.33142857142857,"3611","6"
"88","102","Twin Trees Too","Restaurant",13204,"03/03/2009","Inspection",2,9,0,1,2891,1021,FALSE,-76.1931,43.057131,0.326666666666667,2.76666666666667,"3611","570"
"89","102","Twin Trees Too","Restaurant",13204,"03/18/2009","Inspection",0,2,2,9,2876,1036,FALSE,-76.1931,43.057131,0.285,2.735,"3611","570"
"90","102","Twin Trees Too","Restaurant",13204,"03/26/2009","Inspection",0,1,0,2,2868,1044,FALSE,-76.1931,43.057131,0.551111111111111,3.77333333333333,"3611","6"
"91","102","Twin Trees Too","Restaurant",13204,"08/30/2010","Inspection",3,8,0,1,2346,1566,FALSE,-76.1931,43.057131,0.347272727272727,3.36818181818182,"101","3611"
"92","102","Twin Trees Too","Restaurant",13204,"09/15/2010","Inspection",0,3,3,8,2330,1582,FALSE,-76.1931,43.057131,0.347272727272727,3.30151515151515,"101","3611"
"93","102","Twin Trees Too","Restaurant",13204,"09/22/2010","Inspection",0,1,0,3,2323,1589,FALSE,-76.1931,43.057131,0.347272727272727,3.28151515151515,"101","3611"
"94","102","Twin Trees Too","Restaurant",13204,"12/16/2010","Inspection",0,1,0,1,2238,1674,FALSE,-76.1931,43.057131,0.563286713286713,3.4999666999667,"101","3611"
"95","102","Twin Trees Too","Restaurant",13204,"12/14/2011","Inspection",2,6,0,1,1875,2037,FALSE,-76.1931,43.057131,0.563286713286713,3.4999666999667,"101","3611"
"96","102","Twin Trees Too","Restaurant",13204,"10/29/2012","Inspection",1,7,2,6,1555,2357,FALSE,-76.1931,43.057131,0.561919191919192,3.31828282828283,"101","3611"
"97","102","Twin Trees Too","Restaurant",13204,"10/23/2013","Inspection",2,6,1,7,1196,2716,FALSE,-76.1931,43.057131,0.576666666666667,3.34833333333333,"101","3611"
"98","102","Twin Trees Too","Restaurant",13204,"08/20/2014","Inspection",3,8,2,6,895,3017,FALSE,-76.1931,43.057131,0.347272727272727,3.40151515151515,"101","3611"
"99","102","Twin Trees Too","Restaurant",13204,"09/15/2014","Inspection",0,2,3,8,869,3043,FALSE,-76.1931,43.057131,0.347272727272727,3.30151515151515,"101","3611"
"100","102","Twin Trees Too","Restaurant",13204,"08/18/2015","Inspection",1,7,0,2,532,3380,FALSE,-76.1931,43.057131,0.347272727272727,3.40151515151515,"101","3611"
"101","102","Twin Trees Too","Restaurant",13204,"02/05/2016","Inspection",2,7,1,7,361,3551,TRUE,-76.1931,43.057131,0.483333333333333,2.43333333333333,"46","1333"
"102","1025","Tully's Good Times","Restaurant",13219,"04/18/2007","Inspection",3,2,NA,NA,3576,0,FALSE,-76.229044,43.048338,0.683333333333333,3.50714285714286,"3413","4489"
"103","1025","Tully's Good Times","Restaurant",13219,"05/08/2007","Inspection",0,1,3,2,3556,20,FALSE,-76.229044,43.048338,0.683333333333333,3.06666666666667,"3413","4489"
"104","1025","Tully's Good Times","Restaurant",13219,"04/21/2008","Inspection",4,6,0,1,3207,369,FALSE,-76.229044,43.048338,0.683333333333333,3.50714285714286,"3413","4489"
"105","1025","Tully's Good Times","Restaurant",13219,"05/05/2008","Inspection",0,1,4,6,3193,383,FALSE,-76.229044,43.048338,0.683333333333333,3.06666666666667,"3413","4489"
"106","1025","Tully's Good Times","Restaurant",13219,"11/21/2008","Inspection",0,1,0,1,2993,583,FALSE,-76.229044,43.048338,0.538686868686869,3.04989898989899,"3413","4489"
"107","1025","Tully's Good Times","Restaurant",13219,"04/22/2009","Inspection",1,8,0,1,2841,735,FALSE,-76.229044,43.048338,0.683333333333333,3.50714285714286,"3413","4489"
"108","1025","Tully's Good Times","Restaurant",13219,"12/11/2009","Inspection",2,2,1,8,2608,968,FALSE,-76.229044,43.048338,0.538803418803419,3.05316239316239,"3413","4489"
"109","1025","Tully's Good Times","Restaurant",13219,"10/29/2010","Inspection",2,5,2,2,2286,1290,FALSE,-76.229044,43.048338,0.570479797979798,3.03414141414141,"3413","4489"
"110","1025","Tully's Good Times","Restaurant",13219,"01/05/2011","Inspection",0,5,2,5,2218,1358,FALSE,-76.229044,43.048338,0.2,2.6,"243","387"
"111","1025","Tully's Good Times","Restaurant",13219,"11/22/2011","Inspection",2,7,0,5,1897,1679,FALSE,-76.229044,43.048338,0.538686868686869,3.04989898989899,"3413","4489"
"112","1025","Tully's Good Times","Restaurant",13219,"06/22/2012","Inspection",2,5,2,7,1684,1892,FALSE,-76.229044,43.048338,0.58,2.94666666666667,"3413","4489"
"113","1025","Tully's Good Times","Restaurant",13219,"07/23/2012","Inspection",0,1,2,5,1653,1923,FALSE,-76.229044,43.048338,0.574285714285714,3.04770562770563,"3413","4489"
"114","1025","Tully's Good Times","Restaurant",13219,"12/14/2012","Inspection",1,6,0,1,1509,2067,FALSE,-76.229044,43.048338,0.538803418803419,3.05316239316239,"3413","4489"
"115","1025","Tully's Good Times","Restaurant",13219,"04/11/2013","Inspection",1,2,1,6,1391,2185,FALSE,-76.229044,43.048338,0.733333333333333,3.02666666666667,"3413","4489"
"116","1025","Tully's Good Times","Restaurant",13219,"07/18/2013","Inspection",0,1,1,2,1293,2283,FALSE,-76.229044,43.048338,0.574285714285714,3.04770562770563,"3413","4489"
"117","1025","Tully's Good Times","Restaurant",13219,"10/18/2013","Inspection",2,5,0,1,1201,2375,FALSE,-76.229044,43.048338,0.548333333333333,2.99666666666667,"3413","4489"
"118","1025","Tully's Good Times","Restaurant",13219,"11/12/2013","Inspection",0,1,2,5,1176,2400,FALSE,-76.229044,43.048338,0.547777777777778,3.02444444444444,"3413","4489"
"119","1025","Tully's Good Times","Restaurant",13219,"03/11/2014","Inspection",2,5,0,1,1057,2519,FALSE,-76.229044,43.048338,0.833333333333333,2.9,"3413","4489"
"120","1025","Tully's Good Times","Restaurant",13219,"12/08/2014","Inspection",0,3,2,5,785,2791,FALSE,-76.229044,43.048338,0.52971250971251,3.06528360528361,"3413","4489"
"121","1025","Tully's Good Times","Restaurant",13219,"02/26/2015","Inspection",0,5,0,3,705,2871,FALSE,-76.229044,43.048338,1.03333333333333,3.6,"3413","4489"
"122","1025","Tully's Good Times","Restaurant",13219,"11/20/2015","Inspection",1,1,0,5,438,3138,FALSE,-76.229044,43.048338,0.538686868686869,3.04989898989899,"3413","4489"
"123","1025","Tully's Good Times","Restaurant",13219,"05/09/2016","Inspection",1,5,1,1,267,3309,TRUE,-76.229044,43.048338,0.683333333333333,3.01666666666667,"3413","4489"
"124","1025","Tully's Good Times","Restaurant",13219,"06/28/2016","Inspection",0,1,1,5,217,3359,TRUE,-76.229044,43.048338,0.574285714285714,3.00952380952381,"3413","4489"
"125","1025CSSL","Boys & Girls Club","SED Satellite Feeding Site",13204,"08/02/2006","Inspection",0,1,NA,NA,3670,0,FALSE,-76.1833,43.05166,0.318106060606061,2.38113636363636,"2905","4554"
"126","1025CSSL","Boys & Girls Club","SED Satellite Feeding Site",13204,"06/28/2007","Inspection",0,1,0,1,3340,330,FALSE,-76.1833,43.05166,0.278041958041958,2.47979020979021,"2905","4554"
"127","1025CSSL","Boys & Girls Club","SED Satellite Feeding Site",13204,"07/28/2008","Inspection",1,0,0,1,2944,726,FALSE,-76.1833,43.05166,0.318106060606061,2.38113636363636,"2905","4554"
"128","1025CSSL","Boys & Girls Club","SED Satellite Feeding Site",13204,"07/10/2009","Inspection",0,1,1,0,2597,1073,FALSE,-76.1833,43.05166,0.275844155844156,2.46220779220779,"2905","4554"
"129","1025CSSL","Boys & Girls Club","SED Satellite Feeding Site",13204,"08/06/2010","Inspection",0,1,0,1,2205,1465,FALSE,-76.1833,43.05166,0.318106060606061,2.38113636363636,"2905","4554"
"130","1025CSSL","Boys & Girls Club","SED Satellite Feeding Site",13204,"08/23/2011","Inspection",0,1,0,1,1823,1847,FALSE,-76.1833,43.05166,0.314772727272727,2.43931818181818,"2905","4554"
"131","1025CSSL","Boys & Girls Club","SED Satellite Feeding Site",13204,"07/16/2012","Inspection",0,1,0,1,1495,2175,FALSE,-76.1833,43.05166,0.275844155844156,2.46220779220779,"2905","4554"
"132","1025CSSL","Boys & Girls Club","SED Satellite Feeding Site",13204,"07/01/2013","Inspection",0,1,0,1,1145,2525,FALSE,-76.1833,43.05166,0.278041958041958,2.47979020979021,"2905","4554"
"133","1025CSSL","Boys & Girls Club","SED Satellite Feeding Site",13204,"07/24/2014","Inspection",0,1,0,1,757,2913,FALSE,-76.1833,43.05166,0.320606060606061,2.39363636363636,"2905","4554"
"134","1025CSSL","Boys & Girls Club","SED Satellite Feeding Site",13204,"08/04/2015","Inspection",0,1,0,1,381,3289,FALSE,-76.1833,43.05166,0.318106060606061,2.38113636363636,"2905","4554"
"135","1025CSSL","Boys & Girls Club","SED Satellite Feeding Site",13204,"07/07/2016","Inspection",0,1,0,1,43,3627,TRUE,-76.1833,43.05166,0.275844155844156,2.46220779220779,"2905","4554"
"136","1026","SU Coyne Field Concession Stand","Food Service Establishment",13224,"09/22/2006","Inspection",0,1,NA,NA,3784,0,FALSE,-76.128549,43.023872,0.421367521367521,1.69230769230769,"1048","259CSF"
"137","1026","SU Coyne Field Concession Stand","Food Service Establishment",13224,"09/20/2007","Inspection",0,1,0,1,3421,363,FALSE,-76.128549,43.023872,0.325213675213675,1.29487179487179,"1048","259CSF"
"138","1026","SU Coyne Field Concession Stand","Food Service Establishment",13224,"10/23/2008","Inspection",0,1,0,1,3022,762,FALSE,-76.128549,43.023872,0.455228758169935,1.40098039215686,"1048","259CSF"
"139","1026","SU Coyne Field Concession Stand","Food Service Establishment",13224,"11/04/2009","Inspection",0,1,0,1,2645,1139,FALSE,-76.128549,43.023872,0.430994152046784,1.40818713450292,"1048","259CSF"
"140","1026","SU Coyne Field Concession Stand","Food Service Establishment",13224,"10/28/2010","Inspection",0,1,0,1,2287,1497,FALSE,-76.128549,43.023872,0.538562091503268,1.45098039215686,"1048","259CSF"
"141","1026","SU Coyne Field Concession Stand","Food Service Establishment",13224,"10/05/2011","Inspection",0,1,0,1,1945,1839,FALSE,-76.128549,43.023872,0.426349206349206,1.71238095238095,"1048","259CSF"
"142","1026","SU Coyne Field Concession Stand","Food Service Establishment",13224,"11/14/2012","Inspection",0,1,0,1,1539,2245,FALSE,-76.128549,43.023872,0.401111111111111,1.36666666666667,"1048","259CSF"
"143","1026","SU Coyne Field Concession Stand","Food Service Establishment",13224,"10/28/2013","Inspection",0,1,0,1,1191,2593,FALSE,-76.128549,43.023872,0.49094304388422,1.39383753501401,"1048","259CSF"
"144","1026","SU Coyne Field Concession Stand","Food Service Establishment",13224,"11/24/2014","Inspection",0,1,0,1,799,2985,FALSE,-76.128549,43.023872,0.378888888888889,1.33555555555556,"1048","259CSF"
"145","1026","SU Coyne Field Concession Stand","Food Service Establishment",13224,"11/20/2015","Inspection",0,1,0,1,438,3346,FALSE,-76.128549,43.023872,0.401111111111111,1.36666666666667,"1048","259CSF"
"146","1027","Rong Cheng Chinese Kitchen","Restaurant",13207,"08/14/2006","Re-Inspection",1,3,NA,NA,3823,0,FALSE,-76.153267,43.002121,0.694025974025974,3.80112554112554,"4837","1294"
"147","1027","Rong Cheng Chinese Kitchen","Restaurant",13207,"05/25/2007","Re-Inspection",3,8,1,3,3539,284,FALSE,-76.153267,43.002121,0.68,4,"4837","1294"
"148","1027","Rong Cheng Chinese Kitchen","Restaurant",13207,"06/11/2007","Re-Inspection",0,2,3,8,3522,301,FALSE,-76.153267,43.002121,0.67,3.94,"4837","1294"
"149","1027","Rong Cheng Chinese Kitchen","Restaurant",13207,"11/06/2008","Re-Inspection",1,11,0,2,3008,815,FALSE,-76.153267,43.002121,0.723838383838384,3.74626262626263,"4837","1294"
"150","1027","Rong Cheng Chinese Kitchen","Restaurant",13207,"11/20/2008","Re-Inspection",0,1,1,11,2994,829,FALSE,-76.153267,43.002121,0.717405635300372,3.78951621477937,"4837","1294"
